 3.4067872650026063e-005	-1.5751232483745924e-004	 1.8763998241021267e-004	-6.6112509167343657e-005	 2.2654607116180534e-004	 9.4315560295391823e-005	 3.3432786071599103e-004	 2.9445760859970202e-004	 1.5516114138616505e-004	-1.0797741397486696e-004	-1.0640352160111395e-004	 2.6329762701026262e-004	 2.6068941526721654e-004	 9.0626156508416187e-004	 3.5702329220968282e-004	 1.8617247644442674e-004	-2.8150432650809960e-004	-3.3741302287921963e-004	 3.0199567890272364e-004	-4.0974973607538982e-005	-1.5823628128846070e-004	-5.4000024307376783e-004	 1.1085642755171623e-003	 2.3433275222370319e-003	 5.9870666052014797e-004	-1.4069313736621346e-003	-1.5836782064712594e-003	-8.2870881036178337e-004	-1.6607958594295981e-004	 2.0520704499659022e-005	 8.4774897772294411e-005	 2.1625945265899298e-005	-1.8674771348363148e-003	 2.7665198616732352e-003	 5.6270809972339556e-003	 9.8497903183094736e-004	-3.9782117033829670e-003	-3.9305615140862969e-003	-1.9029600008263815e-003	-5.2717673775018014e-004	 1.4970374605805523e-005	 9.9846066437941092e-005	 1.4452937886684280e-004	-5.5521155545183287e-003	 5.4747277930135025e-003	 1.1145552989565684e-002	 2.0948063307099848e-003	-4.8937155577560955e-003	-4.9177798753029175e-003	-2.6228008074842216e-003	-6.5531895638234854e-004	 9.1756676319389022e-005	 1.8026125940487673e-004	 4.9919328603149351e-005	-1.2790137668073749e-002	 7.9837796823479038e-003	 1.4890352531191618e-002	 3.2469873058119988e-003	-4.6722745642888315e-003	-4.8353953235170978e-003	-2.8851259771624383e-003	-9.8556154200082728e-004	 1.5664486107061048e-004	 2.4554831644345033e-004	 3.5048602330668531e-004	-1.0281563655474737e-002	 5.1735668022936231e-003	 1.1345253642867866e-002	 4.2692798894781317e-003	-3.0893023719246577e-003	-3.5077384935262045e-003	-2.1420301890012691e-003	-7.0982869742615765e-004	 1.6800892339761980e-004	 3.9024340135597853e-004	 2.9843116649618288e-004	 7.3154403677538503e-004	 4.6699595927912740e-003	 2.9607012644344861e-003	-7.0201251291100351e-004	-2.1199690791754494e-003	-1.0617420536197107e-003	-4.6684315890538813e-004	 3.8590365113811413e-004	 5.2610870662081065e-004	 1.6403542090628036e-003	 1.1848832058433949e-003	-1.2442374849743002e-004	-3.6406980317083861e-004	-7.8303903919081186e-004	-3.2204064597025949e-004	 4.3166900210799946e-004	 2.6657435260401668e-004	 8.6809322369856370e-005	-2.5200636277112259e-004	-3.6985829200278576e-004	 3.7469043270242359e-005
 1.6739742672684002e-004	 2.0806012395517830e-004	 1.5685440498413932e-004	 1.0515451553039104e-004	 3.1645387687274386e-005	 3.9348292458223820e-004	 3.8664089624039602e-004	 3.5323823063525891e-004	 1.2254623535846147e-004	-6.4207938672581548e-006	 7.6745137160000180e-005	 1.1629365328119407e-005	 1.9807885341865706e-004	 9.2407997625418964e-004	 5.3312670896041216e-004	 2.7052904898808565e-005	-3.8590588236823341e-004	-2.1075338772476093e-004	 2.0496495180741790e-005	 3.9243136096614450e-007	 1.9675038193539481e-004	-1.2730875189051090e-003	 1.5068988105787638e-003	 2.5925408099146171e-003	 1.0555859471794889e-003	-1.3866940626236948e-003	-1.6541877986751333e-003	-9.6130105611135852e-004	-1.8936071581165470e-004	 7.4946501547494071e-005	 4.1227940519394208e-005	-1.4586652373804743e-004	-3.0384448749925562e-003	 3.0357275930839060e-003	 7.0270064938385479e-003	 1.4346332993051532e-003	-3.5111776092747425e-003	-3.7638090223787134e-003	-1.8363982757149508e-003	-5.8940186587061450e-004	 1.1884636625609227e-004	 3.0078116218531413e-004	 2.0744501249225723e-004	-8.0269451651066200e-003	 6.5368935411253912e-003	 1.2622770468020761e-002	 2.8849908265431812e-003	-4.7342058003508585e-003	-4.7549908460398534e-003	-2.5279936388986480e-003	-9.6909377622400854e-004	 1.0634974180019483e-004	 1.4499631311110008e-004	 1.8658199186300791e-004	-1.3539250665294208e-002	 8.7797980739994438e-003	 1.4079086486505452e-002	 3.3340698791789582e-003	-3.9409224668467985e-003	-4.5469543881897206e-003	-2.7527736527594450e-003	-6.7651722892884882e-004	 1.5434913270864493e-004	 2.7070972403236596e-004	 2.0002345797448214e-004	-7.7914958503989204e-003	 5.0084355992498792e-003	 9.9393574914347534e-003	 3.4941644317101816e-003	-2.9132007495407466e-003	-3.6842578495839664e-003	-2.2831332414891257e-003	-6.5078915822551627e-004	 4.0122657398593102e-004	 4.3757624580756046e-004	 1.3287840994713061e-004	 7.2621648671599630e-004	 3.6331446700885333e-003	 2.0019945026319378e-003	-7.8598058762014442e-004	-1.5084547975374317e-003	-1.0132063078908712e-003	-3.1791480708571318e-004	 4.6809144126675958e-004	 4.1434329653041243e-004	 1.0804322680351402e-003	 6.7682221101763424e-004	-2.4978943870575005e-004	-5.9731329545369388e-004	-4.2641603596188087e-004	-1.1247885313062886e-004	 2.8400746994117589e-004	 1.4750913003628083e-004	-7.7836907211213072e-005	-6.6407798450177763e-005	-1.3822890323278187e-004	 6.7704690760280112e-005
 3.5355262780952532e-005	 1.9560994069935209e-005	-1.3797536272321814e-005	-1.1745878455080017e-004	-2.3883725383331948e-005	 5.1545213353482817e-004	 2.3736781714634136e-004	 7.9471195931495487e-005	-2.9249711326263426e-005	-2.1797539943802364e-004	-4.7640396288852534e-005	-1.3380710236433180e-004	 6.9674183363526224e-005	 8.9841461226931689e-004	 5.4343573444736836e-004	-8.2846843076485549e-005	-5.6223182112413055e-004	-2.5082793850928734e-004	-1.3711304368840371e-004	 6.7764525458941546e-005	-2.0255320779449934e-004	-1.7349073317167621e-003	 1.2921809377735203e-003	 3.2630341363921534e-003	 8.3326974832787491e-004	-1.4370063629487004e-003	-1.5946631516848423e-003	-9.6618610020438576e-004	-2.3939571092168810e-004	-4.0120534535301915e-005	-9.3545471007623366e-005	 7.8126557415813408e-005	-4.3046913690609079e-003	 3.8618060433891488e-003	 8.4826845844534742e-003	 1.6470310189910528e-003	-3.7891740439750772e-003	-3.5758091241037309e-003	-1.9933417599568267e-003	-6.0883181122454620e-004	 3.6430299515607413e-005	 1.4133187297345515e-004	-4.0998794122104273e-005	-1.0707019320008565e-002	 8.1696517781263203e-003	 1.5369500143738543e-002	 3.1730476501237279e-003	-4.5873809250958561e-003	-4.6526995038384577e-003	-2.4114663639432151e-003	-9.5918917682943721e-004	 1.9256938627703062e-005	 1.3680827315701506e-004	 1.2847220195778516e-004	-1.2374289218582890e-002	 8.5049421977918243e-003	 1.5673228667689925e-002	 3.6104781193949391e-003	-4.3816902176359116e-003	-4.7240935840529019e-003	-2.6244662098649225e-003	-9.7052412667011218e-004	-6.3330502156051880e-006	 2.0261587533081717e-004	 1.8034410483187938e-004	-5.9381454731743371e-003	 4.1872581554084978e-003	 9.0117093294072009e-003	 2.7169537812996298e-003	-2.6128220808251178e-003	-3.3228349806998978e-003	-2.0741327552821478e-003	-8.4958697202837255e-004	 2.4612351006925349e-004	 5.1068532623434703e-004	 1.9804448695009914e-004	 6.4396148288223070e-004	 3.1616967051399029e-003	 1.4439347628988296e-003	-1.2752641766151556e-003	-1.6156598521035112e-003	-1.0215979423493803e-003	-2.4432850410318160e-004	 2.5974388026893500e-004	 3.8317021669495848e-004	 8.3123964575882521e-004	 4.3817445601149706e-004	-5.5652632617328207e-004	-5.9581374143749739e-004	-2.8659830939534436e-004	-2.5301757206481551e-004	 8.0199266277241016e-006	-2.7687419633215906e-005	-1.8486030536796899e-004	-1.9634910107876386e-004	-2.9483500435247971e-004	 2.9992137154625934e-005
 2.4530449716582588e-006	-2.9141798415052060e-006	 4.3775564016021082e-005	 5.0847838170162097e-005	 2.0874614194116401e-005	 2.7807873155047316e-004	 1.7057385683887669e-004	 2.2173524813619652e-005	-1.3972230565439849e-004	-1.5909024525532199e-004	-5.1276047601529328e-005	 3.2700341317186518e-005	 8.3252581715772688e-005	 1.0815659372809688e-003	 6.3626860942773945e-004	-2.1651124826714313e-004	-6.4820147590589645e-004	-5.8535395885809019e-004	-3.8002355681493352e-005	 1.2271473431092511e-005	 5.1176151599856257e-005	-2.6517674209816586e-003	 1.7274851701172197e-003	 4.2927497632464107e-003	 1.3697250826647793e-003	-2.0086788904524252e-003	-2.0533787064109018e-003	-1.2938970649725400e-003	-2.6926199516795046e-004	 2.3358885037171170e-006	 1.1590044589959562e-004	 5.1785030830300924e-005	-6.3471213518204745e-003	 4.7034889394279985e-003	 9.7768659041382044e-003	 2.4821308794887673e-003	-3.7935633577867328e-003	-4.2560720109307421e-003	-1.9307897418466033e-003	-6.2481839548639891e-004	 5.3610586972036240e-005	 5.2449163571617065e-005	 9.8140850345094610e-005	-1.2411851048964678e-002	 9.7674566489043511e-003	 1.4712229456063132e-002	 2.9715644464830835e-003	-4.9643981918064545e-003	-5.3119616888420047e-003	-2.5906427251888449e-003	-5.0956938080263918e-004	-8.2990610346516942e-005	 2.0872798625479834e-004	 1.0739098423545959e-005	-1.0560198749263224e-002	 6.5688635050638860e-003	 1.3215740348395868e-002	 3.6248221500535215e-003	-4.6268757909797616e-003	-5.1072181492088911e-003	-2.7136255162354549e-003	-5.5778267363136818e-004	 1.0110794418811899e-004	 1.3266376720428891e-004	 7.2580444121428042e-005	-4.2694242469698083e-003	 3.4174593994589480e-003	 7.0016847022856005e-003	 2.4959955930307530e-003	-2.9366615951322977e-003	-3.1895250523132270e-003	-1.8318756670553174e-003	-4.4655312541173387e-004	 2.6883447690827667e-004	 1.3070641410861390e-004	 1.2966263447238794e-004	 8.7610305349189032e-004	 2.3723402087658710e-003	 1.2228033869171259e-003	-1.2965261733122522e-003	-1.6433105508948775e-003	-9.5843769575112319e-004	-2.2100783493173167e-004	 3.4586428077450953e-005	 8.2032152555533747e-005	 5.5618596206812390e-004	 3.1850321594604830e-004	-3.9011061637242222e-004	-4.9990880272702686e-004	-3.8642795922432048e-004	-1.0235837742086082e-004	 5.8337083046227549e-005	-8.9206051254365646e-006	-2.8325815037527212e-004	-1.2830300874498246e-004	-1.4898878592317611e-004	-7.3984249934748057e-005
 1.9131294760488672e-004	-3.9274560916730060e-005	 1.2424571386025058e-004	-2.6609618159238670e-005	 3.9329768375534209e-005	 1.5787474674677592e-004	 3.4227388970607577e-004	-3.9208878451876719e-005	-1.9792453355115794e-005	-1.8727746101343995e-004	-3.0111716469948782e-005	 1.0159969038998521e-004	-4.3004632189953216e-004	 1.8184919093612232e-003	 1.2839160834518760e-003	-3.2084119234101799e-004	-6.9072087250340245e-004	-5.3151135861803146e-004	-1.2445463477103383e-004	-6.0660209612831302e-005	 4.3562215516819371e-004	-4.5945660217415630e-003	 1.6524530126577437e-003	 5.3214424535489406e-003	 2.1758316127090489e-003	-1.5625179944012140e-003	-2.2326899851764347e-003	-1.4165515068632738e-003	-3.6650596614066551e-004	 9.2525433065942251e-005	 9.6514439966106154e-005	-1.2176238309016699e-004	-8.6212149480171755e-003	 5.5806858352580964e-003	 1.1551795656875568e-002	 3.4424847047795793e-003	-3.3610042725068204e-003	-4.1130001568064735e-003	-2.3735098833369273e-003	-8.9229985616937546e-004	 1.0498199656779370e-004	 1.2154585908133729e-004	 2.0807493475837741e-005	-1.3310583359179725e-002	 1.1339538508476122e-002	 1.5519228243842708e-002	 4.3645263062402568e-003	-4.0987602835916822e-003	-4.9174014326813249e-003	-2.5332056201938175e-003	-8.4203625398845809e-004	 7.4472258743291130e-005	 9.1980679910109086e-005	 2.2551451507429041e-004	-7.5704411341468957e-003	 6.4654092424241659e-003	 1.1979832332164648e-002	 3.0806623850451308e-003	-4.4740316414530260e-003	-4.8368050186846558e-003	-2.7888695242167093e-003	-9.6051825675916172e-004	-1.8182663455105602e-004	 3.2329574420889565e-004	 2.0420222225037008e-004	-2.6540741764185475e-003	 3.6204294621254235e-003	 6.1603158088955091e-003	 1.8113549413526127e-003	-2.9046507008797951e-003	-3.3819808212708002e-003	-1.9287635004093166e-003	-7.0557310912637767e-004	 2.8849500382367222e-004	 3.9913299667393177e-004	 1.5157271018339055e-004	 8.9897478140358005e-004	 2.4746661856170464e-003	 1.0010712674580280e-003	-1.6435363726773956e-003	-1.8402217719256685e-003	-1.0339157079376237e-003	-4.1726598890861152e-004	 1.9759017315904351e-004	 3.7446364216056627e-004	 7.3268669136097040e-004	 2.7753386231534077e-004	-5.9812303633575330e-004	-7.5407412247727483e-004	-4.3882042574330235e-004	 1.3968309210043094e-005	 5.4827170514907338e-005	 3.9620979039114458e-005	-1.2041576770345828e-004	-1.6599463236595792e-004	-1.2675829655539388e-004	-5.3663222243303910e-005
 8.9496896899107174e-007	 1.0986311756793550e-004	 1.5847432317572839e-006	 1.2913789162331921e-004	-2.6952605792339099e-004	 3.8948616048022945e-004	 6.0807020412714666e-004	 7.8053024960602615e-005	-6.1608911933639656e-004	-3.3407577440495973e-004	-1.7807379900615415e-004	 1.8727969765697174e-004	-3.2646326964811615e-004	 2.2986837612514249e-003	 1.3862406707076660e-003	-5.5719518611524140e-004	-9.9445750141322954e-004	-7.5986015514749371e-004	-2.3082801205230586e-004	 3.8898497713718430e-005	-5.4968505275918944e-005	-5.7357169910106469e-003	 2.5556593101749027e-003	 6.5409304960027878e-003	 3.3194003492622633e-003	-1.8068468565449478e-003	-2.5316033704389485e-003	-1.6830268419383316e-003	-6.0495999339677128e-004	-1.1517479190832744e-004	 6.5730876177008072e-005	-5.4784399948227527e-005	-1.1151919880964759e-002	 7.0414389250426038e-003	 1.3309078993400744e-002	 4.0012491940759863e-003	-3.6120060102283417e-003	-4.1556449342554421e-003	-2.4341338184107591e-003	-6.6967837452253510e-004	 1.5893518366652992e-005	 2.5048888013064566e-004	 1.6528132114217490e-005	-1.2332592552714865e-002	 1.0131120487812353e-002	 1.5034152157980041e-002	 3.2621408230985556e-003	-5.0885648020479171e-003	-5.0445844094830754e-003	-2.9294259149570965e-003	-1.0867159229393890e-003	 5.7273102335481281e-007	 1.1621887967208243e-004	 1.2385481856925303e-004	-4.8838924328747924e-003	 5.4253849375831545e-003	 1.0779394259602790e-002	 2.2113430392343885e-003	-5.0892483659903780e-003	-5.0232626128848372e-003	-2.7628101619221255e-003	-8.9101650825848793e-004	-1.7095608557331330e-005	 2.4473708926893163e-004	 1.0112390129759824e-004	-1.8053668273692344e-003	 2.9463042776997324e-003	 5.3127631633250096e-003	 8.8582890901146285e-004	-3.2382936572570905e-003	-3.4406821634645692e-003	-1.9595833513099525e-003	-4.6039777926451498e-004	 6.5412031267836671e-005	 1.9782895204068678e-004	-8.9202369155859341e-006	 1.1381264271510950e-003	 2.2246294526293642e-003	 5.9978006336079313e-004	-1.7813083863048567e-003	-2.1073818442963522e-003	-1.0592999516273992e-003	-3.3878191796329459e-004	 1.7010036213522986e-005	 5.3681092416989727e-005	 7.1357430514353470e-004	 3.8006869178220867e-006	-6.3441230398311667e-004	-9.9386023042239151e-004	-4.8944131851118495e-004	-2.5125533535341586e-004	 1.4112951286437145e-004	 3.8727426378250209e-005	-1.9436342448278022e-004	-3.2323709509090377e-004	-1.9901453784406764e-005	 1.3550422641199033e-004
 1.0503755535044119e-004	 1.5386291700622253e-004	-3.4815647896215950e-005	 6.5470980883672119e-005	-1.4136218536913163e-004	 3.1938910685199199e-004	 3.4610784609175179e-004	 1.9190554483014771e-004	-3.2611468761031825e-004	-3.2509451382299820e-004	 1.0867012558179664e-004	 1.9708070942607158e-004	-1.3361254846859039e-004	 2.5283602415375542e-003	 1.2376860508203961e-003	-4.1738465344899915e-004	-1.0884689813826949e-003	-2.9667976254506149e-004	-1.1261820303642544e-006	 1.2553170196259104e-004	-3.2859556646021477e-005	-5.6526166528310662e-003	 3.5359930911797377e-003	 7.2887548515268158e-003	 2.9729601545959287e-003	-1.8125181975278588e-003	-2.5217314764314127e-003	-1.5501668268991557e-003	-5.0509224181217440e-004	 1.4042803593020277e-004	-3.6623604895224897e-005	 5.4345742059746681e-005	-1.1374316539966626e-002	 9.1388293458315676e-003	 1.2612769755622097e-002	 3.0750917330869031e-003	-4.0964196974482125e-003	-4.3255955721213969e-003	-2.0215520947328099e-003	-5.8494693836992173e-004	 2.2862790510634341e-004	 2.7546858093150934e-005	 1.0741514713267109e-004	-9.9954245660396138e-003	 7.0221293295882484e-003	 1.2875523270919349e-002	 1.8659426469580923e-003	-5.0661436258588616e-003	-5.0554117744778665e-003	-2.6389052059555707e-003	-5.9777348180387198e-004	 4.9431890518083707e-005	 3.9603938556533416e-005	-1.5641348983945198e-004	-3.6618239007341988e-003	 3.8760909155832464e-003	 8.1456755401789899e-003	 1.4630629510400716e-003	-4.6102404658916272e-003	-4.5348017371281499e-003	-2.3372808233342625e-003	-5.6679712383851579e-004	-1.2763656215672350e-005	 4.3314755308275531e-004	 2.3479562908380576e-005	-9.7425531768542445e-004	 2.5646188979926449e-003	 4.1515262404934489e-003	 8.5544141055094694e-004	-2.6148183167346122e-003	-3.0178555580070276e-003	-1.5223622332348301e-003	-4.3880820900988563e-004	-2.4421760126726050e-005	 2.3653101394101555e-004	 8.6886999828713848e-005	 9.7667986775438944e-004	 1.9332751177786843e-003	 6.7065771783184124e-004	-1.5767949180117416e-003	-1.3570973385354610e-003	-8.7454980628942571e-004	-1.5255749437176314e-005	 9.6755845893009085e-005	 1.7869365722842582e-004	 5.7288330684347212e-004	 3.2785738271437004e-004	-4.0831613071718408e-004	-7.2373512916520488e-004	-5.1610172971818565e-004	-2.6858586602230596e-004	-1.7430799620032488e-004	 3.9171323422010373e-005	-1.7909989226696360e-004	-3.0614884163427574e-004	-1.5476130366735635e-004	-6.9832333105076432e-005
 1.0259195713078459e-004	 1.0315785486692100e-004	 9.3826604144675238e-005	 1.0811631347774599e-004	-6.3154745764411433e-005	 3.1902106110703659e-004	 8.0728235462952593e-005	 1.9758449361227844e-005	-7.7128956457374494e-005	-2.7611285483350586e-006	 1.0250916702667231e-004	 1.1614554367472732e-005	 7.3320877122716585e-004	 7.3258690002776382e-004	 5.1514573520356703e-004	-3.3135723290966129e-004	-6.4041795999717778e-004	-1.3380737069705031e-004	 5.9503209881109104e-005	 2.3226881022057444e-005	-1.3537342526028092e-005	 1.3690317452801255e-004	 1.3415796564999901e-003	 2.0649766509909274e-003	 4.4413993650260525e-004	-1.5570958604754763e-003	-1.4152432921372277e-003	-8.9393160891832358e-004	-7.4647628348996538e-005	-1.2257194736631715e-005	 2.4102910788249962e-005	 1.0839317865659855e-004	 1.7434959942782418e-004	 2.8164087534161071e-003	 4.9271150184522971e-003	 1.4878244565953984e-004	-3.9974745947912241e-003	-3.1096970599588580e-003	-1.6154599366828932e-003	-3.5577597703240080e-004	-5.8551976919723613e-005	-1.1185190919810000e-004	-7.4396226848532320e-005	-1.2902890113325287e-003	 3.7831991803060996e-003	 7.1721860912281688e-003	 3.9795786269094911e-004	-5.2507645581162015e-003	-4.4612679486739672e-003	-1.7744881434394240e-003	-4.4866797327310174e-004	-2.2128013276355115e-005	 2.5574044429292435e-005	 4.4299216059019394e-005	-6.7083529479216664e-003	 9.8169001020350765e-004	 1.0347876943110429e-002	 2.2222351868269050e-003	-4.3938599434522017e-003	-4.4536832926605520e-003	-2.3093265289458520e-003	-4.1294618173724328e-004	 1.4580243897424568e-004	 1.7981806659303078e-004	-1.0434918812100488e-005	-1.4162197243100832e-002	-4.5652414076324489e-003	 1.3936271268046104e-002	 6.0583805975298445e-003	-1.5683069076294900e-003	-3.0860316330172909e-003	-1.6137900819557624e-003	-4.3535227394856291e-004	 2.3218665218349487e-004	 3.3030889839380187e-004	 3.4232453642467266e-005	-3.1785187625163252e-003	 9.0360810754260314e-003	 5.6997409500679549e-003	 4.3235437104766230e-004	-1.2290042759148180e-003	-7.3984774503420758e-004	-3.0686120444887310e-004	 8.8912018149804107e-005	 2.2598655501576578e-004	 2.4185793972587594e-003	 2.2293616445402250e-003	 4.0734064516578610e-004	-2.7944441277469035e-004	-3.0046448270102532e-004	-1.3548228130745793e-005	 1.0792067336932472e-004	 6.7257362157824470e-004	 3.0891344653843618e-004	-7.0095265680830145e-006	-2.2990238867487932e-007	 7.3178732394260388e-005
 5.9940102500471732e-005	 1.5049321966547090e-004	-2.2465727303000536e-006	-8.8821734532345642e-006	-8.0561788294890508e-005	 5.1170441439437296e-004	 1.7806217972612113e-004	 7.1017461448378086e-005	-7.4123282176400134e-005	-2.5500995574120238e-004	-1.7118738491234006e-004	-3.7578046305656383e-005	 7.7220431710985321e-004	 5.5452743146149161e-004	 5.0445007819159093e-004	-1.7572918785914633e-004	-3.9523892797638656e-004	-2.6421288140303091e-004	-1.4655535724911536e-004	-2.3147620539530595e-004	-6.3433034270686441e-005	 2.7673017393987893e-004	 1.2798684495230377e-003	 1.8702128310905278e-003	 1.5513115856663251e-004	-1.4435441344705677e-003	-1.2891268981641460e-003	-7.3113244399947738e-004	-2.4249772392712673e-004	-1.5445274528477396e-004	 7.5570530892455333e-005	 8.2978555056867104e-005	-4.6854657983034386e-004	 2.7413712958633909e-003	 4.2005619681939757e-003	 2.1018349747369881e-005	-3.4632234481868727e-003	-2.8543746354216027e-003	-1.4172819501293513e-003	-5.7766950753480450e-004	 3.9427998889108554e-005	 9.4070452402948950e-005	-9.4520427363545929e-005	-1.9740101703449994e-003	 3.6950446942627161e-003	 8.2630965505154415e-003	 9.6589787031712139e-004	-5.1990146063455728e-003	-4.2888850732543532e-003	-1.7973448706070001e-003	-6.6951731819615227e-004	-1.6838695955699514e-004	 1.6956665300720187e-004	 1.2501592457656225e-004	-8.5074293888653570e-003	 7.9491317396164561e-004	 1.2470362854298731e-002	 3.0648655476987387e-003	-4.2185170101677466e-003	-4.9470709182350275e-003	-2.0548373122542332e-003	-7.2480216753727689e-004	-1.7431020561621460e-006	 2.2629006460966666e-004	 1.0397888730683653e-004	-1.2948444966043395e-002	-2.6524862785111646e-003	 1.5385006171581204e-002	 6.4764672782421009e-003	-1.7577628900470104e-003	-2.9570672674704671e-003	-1.6723470700295193e-003	-7.7727639064752976e-004	-7.5621126714177887e-006	 1.2833814392058257e-004	 7.4432306144291810e-006	-2.2396925902041739e-003	 7.4185980106839869e-003	 4.3518354803095873e-003	 9.3836527796778207e-006	-1.2898829380002350e-003	-8.1778125853528027e-004	-3.4949761692164576e-004	 9.2153928212854272e-005	 3.4480978617803664e-004	 1.8476336852512238e-003	 1.4075253379146962e-003	 1.4042969922454146e-004	-6.0292706304140506e-004	-3.9173557371611145e-004	-1.1589448626608844e-004	 1.9704946161096628e-005	 4.9570109295030054e-004	 1.8663496716952191e-004	 5.4403205780941021e-005	-1.8960640209545907e-005	-1.6547747255739710e-005
 1.5724360791218543e-004	-1.3832218418117034e-004	 2.1492801743335502e-004	-1.0134525987870197e-005	 1.6645434010895339e-004	 4.3077506297983445e-004	 2.0058775332728050e-004	 1.8984128164094321e-004	 9.3101943200872876e-005	-1.8236198657108158e-006	-3.8563002334318912e-005	-2.0076307782446504e-004	 5.4943294333118702e-004	 6.7975977126527435e-004	 2.3947547848066113e-004	-2.4780228455563620e-004	-6.8902021519980431e-004	-3.4803694998405965e-004	-2.5443302695956022e-005	 8.0614879277281313e-006	 1.8496506513267723e-004	-1.9258934619280078e-004	 1.1467020765470609e-003	 1.7251355364983235e-003	 9.0849280554659417e-005	-1.5411886576667435e-003	-1.6710483876427387e-003	-8.3219229259053214e-004	-2.1977973269257271e-004	 8.8760291709106967e-006	 7.2610837014352927e-005	 2.9380512063291529e-005	-6.8791854196136254e-004	 2.8655341692621337e-003	 4.9254777610717266e-003	 2.1166749279074394e-004	-3.3054571780754879e-003	-3.2243285182301088e-003	-1.4961662211053924e-003	-3.2005029677227218e-004	 4.0369664378703642e-005	 3.8469973963925583e-005	 9.1394829503797965e-005	-3.7889804385879832e-003	 2.8692913567486718e-003	 9.5936367152059440e-003	 2.0459008396420150e-003	-4.5781670721035377e-003	-4.4329366640455409e-003	-1.7403315550383013e-003	-6.7111927400262232e-004	-2.8290403401690350e-004	 2.2420605130124983e-005	 4.9932754415375638e-005	-1.0218124137005687e-002	-3.9614576933480472e-004	 1.3079086621471231e-002	 3.8136442460859595e-003	-4.0486429098158180e-003	-4.7475710475241763e-003	-2.4930497468679739e-003	-6.1553196410013924e-004	 1.0057725898337725e-004	 2.5336047738764699e-004	 2.5277468270834091e-005	-1.1463533126472504e-002	-2.1322518233842013e-004	 1.3682549771564790e-002	 6.0622880126645871e-003	-1.8765638453891115e-003	-3.2691910832225888e-003	-1.8617724274869031e-003	-5.6333187324061115e-004	 2.9468348338947717e-004	 2.9382829388614480e-004	 1.7798635055674410e-004	-1.4937812460984021e-003	 5.7244879897695661e-003	 3.8087208639149554e-003	-4.0611438777363613e-004	-1.6142354264943170e-003	-9.9416901682448065e-004	-2.3310372920557274e-004	 2.5249862960030097e-004	 1.4166986328124751e-004	 1.6834645113493437e-003	 1.1251496009990535e-003	-2.0754546746860674e-005	-6.8222422471039346e-004	-5.2183008784138915e-004	-1.1625648432516907e-004	 3.4560429445096449e-005	 5.0433386514954980e-004	 3.1394583309401613e-005	-7.1058195289340888e-005	-6.2346431861703207e-005	-1.2689500900373994e-004
